,player_id,name,club,league,height_cm,weight_kg,position,foot,country,age,PD_Info,Goals,Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG,npxG,xA,npxG+xA,Shots Total,Shots on target,Shots on target %,Goals/Shot,Goals/Shot on target,Average Shot Distance,Shots from free kicks,npxG/Sh,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Live-ball passes,Dead-ball passes,Passes from Free Kicks,Through Balls,Passes Under Pressure,Switches,Crosses,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Ground passes,Low Passes,High Passes,Passes Attempted (Left),Passes Attempted (Right),Passes Attempted (Head),Throw-Ins taken,Passes Attempted (Other),Passes Offside,Passes Out of Bounds,Passes Intercepted,Passes Blocked,Shot-Creating Actions,SCA (PassLive),SCA (PassDead),SCA (Drib),SCA (Sh),SCA (Fld),SCA (Def),Goal-Creating Actions,GCA (PassLive),GCA (PassDead),GCA (Drib),GCA (Sh),GCA (Fld),GCA (Def),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Contested,% of dribblers tackled,Dribbled Past,Pressures,Successful Pressures,Successful Pressure %,Pressures (Def 3rd),Pressures (Mid 3rd),Pressures (Att 3rd),Blocks,Shots Blocked,Shots Saved,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Dribbles Completed,Dribbles Attempted,Successful Dribble %,Players Dribbled Past,Nutmegs,Carries,Total Carrying Distance,Progressive Carrying Distance,Progressive Carries,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Pass Targets,Passes Received,Passes Received %,Progressive Passes Rec,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials won,Aerials lost,% of Aerials Won
267,8c63fae5,Luca Ranieri,Salernitana,Serie A,187,,Fullback,Left,Italy,22.67,Luca Ranieri - 22.67 - Salernitana,0.07,0.0,0.07,0.0,0.0,0.28,0.0,0.06,0.06,0.06,0.11,0.42,0.14,33.3,0.17,0.5,13.1,0.0,0.13,0.01,0.01,31.36,44.68,70.2,567.2,284.17,13.32,15.15,87.9,14.59,20.3,71.9,2.96,7.47,39.6,0.7,2.4,1.13,0.63,4.51,35.94,8.74,0.7,0.0,3.81,0.49,2.68,0.07,0.0,0.07,0.0,21.35,8.32,15.01,31.08,3.17,1.83,7.96,0.07,0.14,0.56,2.33,1.34,1.34,1.2,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,1.13,0.99,0.28,0.28,0.56,1.27,44.4,0.7,7.89,2.11,26.8,3.03,2.61,2.26,1.76,0.42,0.0,1.55,3.1,2.11,0.0,53.21,3.59,13.95,26.71,14.8,0.99,44.68,1.13,1.69,66.7,1.2,0.28,28.61,122.07,77.24,3.45,1.06,0.07,0.63,0.63,34.04,30.38,89.2,1.83,0.0,0.42,0.35,0.14,0.0,0.0,0.0,6.84,0.99,1.34,42.4
268,6213fd82,Arkadiusz Reca,Spezia,Serie A,187,75,Fullback,Left,Poland,26.52,Arkadiusz Reca - 26.52 - Spezia,0.05,0.1,0.05,0.0,0.0,0.31,0.0,0.06,0.06,0.14,0.21,1.08,0.21,19.0,0.05,0.25,17.9,0.0,0.06,-0.01,-0.01,29.11,40.17,72.5,524.88,197.23,13.63,16.46,82.8,11.62,15.58,74.6,3.5,5.91,59.1,0.93,1.59,0.93,0.41,2.88,34.1,6.07,0.21,0.0,6.38,0.82,2.73,0.0,0.0,0.0,0.0,23.55,8.9,7.71,19.7,11.57,2.16,5.86,0.1,0.26,0.67,2.06,1.44,1.7,1.29,0.05,0.15,0.0,0.15,0.05,0.36,0.15,0.05,0.05,0.0,0.1,0.0,0.93,0.51,0.51,0.15,0.26,0.26,1.34,19.2,1.08,14.19,3.86,27.2,6.27,5.5,2.42,1.65,0.21,0.0,1.85,2.78,2.83,0.05,51.33,4.22,16.41,21.91,17.23,2.37,45.26,1.18,1.85,63.9,1.18,0.05,30.14,214.15,128.73,5.91,1.75,0.93,1.59,0.51,35.43,29.57,83.5,3.14,0.0,1.59,0.93,0.21,0.1,0.0,0.0,6.89,1.39,1.18,54.0
269,10e7f486,Rogério,Sassuolo,Serie A,178,71,Fullback,Left,Brazil,23.94,Rogério - 23.94 - Sassuolo,0.0,0.04,0.0,0.0,0.0,0.22,0.0,0.02,0.02,0.09,0.12,0.6,0.11,18.8,0.0,0.0,20.8,0.0,0.04,-0.02,-0.02,52.15,62.09,84.0,895.59,261.3,25.29,27.2,93.0,20.85,23.76,87.7,5.01,9.15,54.7,1.05,2.54,1.16,0.64,3.1,53.84,8.26,1.23,0.0,7.29,2.02,3.03,1.01,0.11,0.78,0.0,42.48,10.8,8.82,49.8,4.22,1.38,6.01,0.19,0.15,0.67,1.2,1.53,2.02,1.49,0.37,0.04,0.0,0.04,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.0,1.12,0.75,0.56,0.37,0.19,0.64,1.05,60.7,0.41,9.71,3.18,32.7,4.33,3.4,1.98,1.76,0.22,0.04,1.46,2.58,2.58,0.04,72.59,4.26,22.42,34.45,20.36,1.35,64.71,0.64,1.46,43.6,0.78,0.11,49.17,252.14,141.41,5.94,2.13,0.3,0.82,0.82,51.33,48.27,94.0,1.98,0.0,1.08,1.68,0.07,0.0,0.0,0.0,8.18,0.9,0.75,54.5
270,0b5a292a,Mário Rui,Napoli,Serie A,170,67,Fullback,Left,Portugal,30.58,Mário Rui - 30.58 - Napoli,0.0,0.12,0.0,0.0,0.0,0.24,0.03,0.05,0.05,0.13,0.18,1.08,0.24,22.2,0.0,0.0,20.8,0.15,0.05,-0.05,-0.05,62.82,74.39,84.4,1128.21,382.93,30.52,33.14,92.1,24.04,27.21,88.4,7.38,11.78,62.7,1.54,3.77,1.6,0.42,4.97,64.51,9.88,2.59,0.06,6.51,2.05,1.81,0.18,0.09,0.03,0.03,47.94,12.78,13.68,58.18,6.69,1.9,7.11,0.21,0.27,0.72,2.2,1.21,2.98,2.32,0.24,0.09,0.09,0.15,0.09,0.3,0.21,0.06,0.0,0.0,0.03,0.0,1.9,1.11,1.08,0.72,0.09,0.99,2.02,49.3,1.02,9.91,3.34,33.7,4.31,3.5,2.11,1.48,0.27,0.0,1.36,3.25,1.72,0.0,83.13,3.77,25.28,40.04,22.33,1.54,73.82,0.6,0.75,80.0,0.6,0.03,54.33,229.44,140.35,5.39,1.63,0.21,0.72,0.69,61.38,58.91,96.0,2.26,0.0,0.87,1.99,0.12,0.0,0.0,0.0,7.71,0.66,0.96,40.7
271,0d82903c,Alex Sandro,Juventus,Serie A,180,78,Fullback,Left,Brazil,30.91,Alex Sandro - 30.91 - Juventus,0.08,0.03,0.08,0.0,0.0,0.11,0.0,0.06,0.06,0.07,0.13,0.62,0.16,26.1,0.13,0.5,13.1,0.0,0.09,0.02,0.02,53.96,63.73,84.7,1038.29,344.32,21.06,23.63,89.1,24.74,26.97,91.7,7.25,10.9,66.5,1.05,3.6,1.32,0.46,4.89,56.67,7.06,1.32,0.0,7.31,1.5,2.04,0.03,0.03,0.0,0.0,42.86,10.61,10.26,48.85,5.8,1.83,5.72,0.35,0.16,0.81,1.8,1.26,2.04,1.8,0.05,0.03,0.05,0.05,0.05,0.24,0.21,0.0,0.0,0.0,0.03,0.0,1.72,1.13,1.02,0.35,0.35,0.62,1.34,46.0,0.73,9.43,3.57,37.9,4.32,3.46,1.64,1.42,0.16,0.0,1.42,3.14,2.09,0.0,73.7,4.86,24.15,36.37,18.8,2.12,67.12,0.51,0.86,59.4,0.56,0.16,49.66,289.28,170.2,7.09,2.55,0.46,0.75,1.29,53.42,50.33,94.2,1.69,0.0,1.37,1.69,0.0,0.03,0.0,0.0,8.94,1.83,1.45,55.7
272,8b609c34,Wilfried Singo,Torino,Serie A,190,81,Fullback,Right,C&#244;te d'Ivoire,21.01,Wilfried Singo - 21.01 - Torino,0.07,0.11,0.07,0.0,0.0,0.04,0.04,0.07,0.07,0.11,0.18,0.98,0.11,10.7,0.07,0.67,15.1,0.0,0.07,0.0,0.0,36.29,47.11,77.0,636.74,228.19,16.04,18.22,88.1,16.53,20.57,80.4,3.16,6.18,51.1,1.02,1.54,1.51,0.6,3.55,38.37,8.74,0.25,0.0,6.18,1.05,2.7,0.0,0.0,0.0,0.0,26.64,11.3,9.16,3.86,31.45,1.93,8.49,0.04,0.14,0.63,1.12,0.95,1.72,1.3,0.04,0.11,0.07,0.14,0.07,0.14,0.14,0.0,0.0,0.0,0.0,0.0,1.47,0.7,0.63,0.56,0.28,0.63,1.16,54.5,0.53,10.88,3.3,30.3,3.58,4.28,3.02,1.16,0.21,0.0,1.33,2.81,1.93,0.0,60.27,2.49,12.57,28.71,23.66,2.32,51.77,1.9,3.4,55.7,2.18,0.07,38.93,214.15,129.1,5.83,1.76,0.7,1.79,1.65,41.67,35.94,86.3,2.0,0.0,1.54,2.14,0.07,0.0,0.0,0.0,8.67,2.07,1.44,59.0
273,28f66c2e,Brandon Soppy,Udinese,Serie A,181,80,Fullback,Right,France,19.84,Brandon Soppy - 19.84 - Udinese,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.08,0.08,0.04,0.11,0.94,0.0,0.0,0.0,,17.0,0.0,0.08,-0.08,-0.08,47.64,59.5,80.1,810.94,276.21,22.78,25.04,91.0,19.96,24.48,81.5,4.33,7.53,57.5,0.75,2.26,0.94,0.19,4.33,50.08,9.41,1.32,0.0,4.71,1.13,2.26,0.0,0.0,0.0,0.0,41.8,9.6,8.1,2.82,47.26,0.75,8.1,0.0,0.0,1.69,2.07,0.94,1.88,1.13,0.0,0.38,0.0,0.38,0.0,0.19,0.0,0.0,0.0,0.0,0.19,0.0,3.58,2.07,2.26,0.75,0.56,1.32,1.88,70.0,0.56,17.13,4.9,28.6,6.97,7.15,3.01,1.13,0.19,0.0,1.32,4.9,1.51,0.0,70.98,3.01,19.58,37.09,19.96,3.01,63.08,1.88,3.01,62.5,1.88,0.19,50.65,258.33,143.85,6.78,2.07,1.13,0.75,1.32,54.23,47.45,87.5,2.45,0.0,2.26,3.2,0.0,0.0,0.0,0.0,7.53,0.94,2.07,31.3
274,13b44b02,Petar Stojanović,Empoli,Serie A,178,69,Fullback,Right,Slovenia,26.22,Petar Stojanović - 26.22 - Empoli,0.06,0.06,0.06,0.0,0.0,0.37,0.0,0.02,0.02,0.09,0.12,0.44,0.19,42.9,0.14,0.33,19.7,0.0,0.05,0.04,0.04,47.05,59.23,79.4,863.14,369.26,20.64,22.75,90.7,21.38,25.48,83.9,4.97,8.89,55.9,1.12,2.8,1.8,0.5,5.1,46.68,12.56,1.68,0.12,6.77,1.06,2.05,0.06,0.0,0.0,0.0,34.68,14.36,10.19,4.91,41.27,1.99,10.81,0.0,0.19,1.24,1.68,1.49,2.3,1.68,0.31,0.12,0.06,0.12,0.0,0.25,0.12,0.06,0.06,0.0,0.0,0.0,4.1,3.05,2.49,1.06,0.56,1.99,4.48,44.4,2.49,15.41,5.9,38.3,6.84,6.28,2.3,1.99,0.5,0.06,1.93,6.03,1.74,0.0,71.11,4.1,20.57,33.69,22.38,1.18,59.05,1.86,3.05,61.2,1.99,0.12,43.88,244.52,144.63,6.15,2.73,0.37,0.87,1.99,42.82,40.28,94.0,1.06,0.0,1.62,0.99,0.0,0.0,0.0,0.0,8.02,0.37,0.68,35.3
275,f91e81c9,Jens Stryger Larsen,Udinese,Serie A,180,74,Fullback,Right,Denmark,30.84,Jens Stryger Larsen - 30.84 - Udinese,0.07,0.03,0.07,0.0,0.0,0.0,0.0,0.11,0.11,0.06,0.17,1.04,0.5,48.4,0.06,0.13,17.4,0.0,0.11,-0.04,-0.04,33.51,43.21,77.6,570.97,241.27,16.39,18.23,89.9,13.21,16.56,79.8,3.04,6.56,46.4,0.67,1.97,0.9,0.3,3.08,35.99,7.22,0.67,0.03,4.98,0.7,1.67,0.27,0.23,0.03,0.0,25.12,8.8,9.3,4.08,30.77,1.71,6.29,0.1,0.23,0.57,1.27,1.47,1.37,1.07,0.1,0.1,0.07,0.03,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.5,0.43,0.2,0.07,0.37,0.94,39.3,0.57,8.7,2.17,25.0,4.05,2.91,1.74,1.87,0.4,0.0,1.07,1.77,1.67,0.07,51.1,3.38,16.22,21.77,16.09,1.4,44.01,0.3,0.77,39.1,0.43,0.0,30.57,147.56,82.37,3.81,1.27,0.3,0.57,0.77,37.42,32.17,86.0,1.81,0.0,0.6,0.4,0.17,0.0,0.03,0.03,5.75,0.77,1.07,41.8
276,a96e5dc0,Jeremy Toljan,Sassuolo,Serie A,182,71,Fullback,Right,Germany,27.38,Jeremy Toljan - 27.38 - Sassuolo,0.0,0.13,0.0,0.0,0.0,0.13,0.0,0.01,0.01,0.07,0.08,0.18,0.05,25.0,0.0,0.0,25.3,0.0,0.06,-0.01,-0.01,44.98,50.91,88.3,758.23,217.56,22.08,23.75,93.0,18.49,20.37,90.7,3.78,5.58,67.7,0.76,2.07,0.81,0.31,2.52,42.77,8.14,1.08,0.0,5.62,1.12,1.8,0.0,0.0,0.0,0.0,36.3,10.3,4.32,3.78,38.37,1.21,7.06,0.18,0.18,0.9,0.99,1.53,1.66,1.57,0.0,0.0,0.05,0.0,0.05,0.22,0.18,0.0,0.0,0.05,0.0,0.0,1.39,0.72,0.99,0.27,0.13,0.76,1.57,48.6,0.81,11.29,3.28,29.1,5.17,3.91,2.2,1.98,0.45,0.0,1.26,2.65,2.16,0.0,59.51,4.23,20.15,27.8,14.93,1.84,51.72,0.22,0.76,29.4,0.22,0.0,36.61,168.4,84.69,3.33,1.21,0.18,0.94,0.4,41.6,37.51,90.2,2.97,0.0,1.39,0.72,0.09,0.0,0.05,0.0,6.48,0.45,0.85,34.5
277,7cd520e8,Iyenoma Udogie,Udinese,Serie A,187,74,Fullback,Left,Italy,19.08,Iyenoma Udogie - 19.08 - Udinese,0.0,0.08,0.0,0.0,0.0,0.16,0.0,0.05,0.05,0.03,0.08,0.71,0.24,33.3,0.0,0.0,16.7,0.0,0.07,-0.05,-0.05,32.76,40.18,81.5,496.03,193.89,17.21,19.58,87.9,13.11,15.95,82.2,1.11,1.97,56.0,0.47,1.34,0.32,0.08,1.82,32.53,7.66,0.79,0.0,6.63,0.0,0.32,0.0,0.0,0.0,0.0,26.76,7.58,5.84,24.71,5.45,1.89,6.87,0.32,0.0,0.24,1.18,1.97,1.82,1.26,0.16,0.16,0.08,0.08,0.08,0.16,0.08,0.0,0.0,0.0,0.08,0.0,2.76,1.97,1.5,1.11,0.16,0.87,2.13,40.7,1.26,18.95,5.45,28.8,8.37,7.97,2.61,2.13,0.16,0.0,1.97,4.74,1.58,0.0,52.89,2.84,14.84,27.24,15.16,1.42,45.79,1.03,2.05,50.0,1.18,0.16,32.13,222.24,129.47,4.74,1.58,0.55,1.5,1.5,32.05,27.0,84.2,1.66,0.0,1.89,1.42,0.24,0.0,0.0,0.0,9.47,1.11,1.26,46.7
278,983ff2c7,Lorenzo Venuti,Fiorentina,Serie A,176,66,Fullback,Right,Italy,26.7,Lorenzo Venuti - 26.7 - Fiorentina,0.0,0.04,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.05,0.05,0.09,0.04,50.0,0.0,0.0,22.3,0.0,0.02,0.0,0.0,33.99,43.32,78.5,641.06,241.31,14.58,16.69,87.4,14.63,17.98,81.3,4.39,7.18,61.1,0.52,2.67,0.73,0.43,3.27,36.35,6.97,0.69,0.0,5.55,0.95,2.11,0.0,0.0,0.0,0.0,25.64,9.81,7.87,6.45,28.7,1.42,6.28,0.22,0.13,0.73,1.46,1.03,0.99,0.86,0.0,0.0,0.0,0.09,0.04,0.13,0.09,0.0,0.0,0.0,0.04,0.0,1.25,0.77,0.73,0.43,0.09,0.47,1.25,37.9,0.77,8.86,2.41,27.2,3.83,3.74,1.29,1.25,0.22,0.04,0.86,2.11,1.29,0.0,50.51,2.19,14.63,23.02,15.23,0.99,43.8,0.17,0.56,30.8,0.17,0.0,32.39,139.95,73.09,3.01,0.73,0.26,0.86,0.82,35.58,32.27,90.7,1.94,0.0,0.39,1.25,0.04,0.0,0.0,0.09,5.85,0.39,0.6,39.1
279,c1e8e74e,Luca Vignali,Spezia,Serie A,186,81,Fullback,Right,,25.95,Luca Vignali - 25.95 - Spezia,0.0,0.0,0.0,0.0,0.0,0.25,0.06,0.01,0.01,0.06,0.07,0.25,0.06,25.0,0.0,0.0,20.9,0.0,0.03,-0.01,-0.01,48.84,61.21,79.8,971.89,282.74,18.36,20.92,87.8,22.17,25.79,86.0,7.68,12.18,63.1,0.62,2.56,0.81,0.19,3.81,51.78,9.43,0.94,0.06,8.93,0.87,1.37,0.12,0.0,0.0,0.0,35.04,15.43,10.74,7.99,40.66,2.69,8.37,0.19,0.19,0.94,1.87,1.69,1.12,0.87,0.0,0.0,0.06,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.56,0.37,0.06,0.37,1.87,20.0,1.5,11.68,3.56,30.5,5.31,4.43,1.94,2.0,0.31,0.0,2.62,3.62,1.94,0.06,70.51,3.25,25.73,31.54,17.68,1.0,61.33,0.31,0.75,41.7,0.37,0.0,38.6,200.86,98.62,4.06,1.06,0.06,1.12,0.56,46.22,42.66,92.3,1.94,0.0,0.87,1.44,0.12,0.0,0.0,0.0,9.18,1.81,0.87,67.4
280,08eb3b58,Matías Viña,Roma,Serie A,176,71,Fullback,Left,Uruguay,24.13,Matías Viña - 24.13 - Roma,0.0,0.08,0.0,0.0,0.0,0.17,0.0,0.06,0.06,0.08,0.14,0.83,0.25,30.0,0.0,0.0,16.7,0.0,0.07,-0.06,-0.06,37.49,46.12,81.3,640.12,259.47,16.67,19.0,87.8,17.34,19.82,87.4,2.9,5.56,52.2,0.66,2.41,0.75,0.41,3.15,38.07,8.05,1.16,0.08,4.31,0.66,1.74,0.17,0.17,0.0,0.0,29.2,10.78,6.14,32.02,5.06,1.58,6.72,0.33,0.08,0.66,1.24,2.07,2.16,1.49,0.17,0.25,0.17,0.08,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,1.91,0.83,1.24,0.5,0.17,0.83,1.82,45.5,1.0,15.68,3.32,21.2,6.97,6.47,2.24,2.32,0.25,0.0,2.49,4.4,1.91,0.0,57.32,2.82,17.34,27.54,15.1,1.82,49.69,0.41,1.41,29.4,0.66,0.0,33.51,139.94,86.43,3.32,1.08,0.5,1.33,0.41,35.75,33.01,92.3,1.82,0.0,0.5,0.83,0.08,0.0,0.0,0.0,6.8,1.0,0.83,54.5
281,be2706c0,Mërgim Vojvoda,Torino,Serie A,187,71,Fullback,Right,Kosovo,26.89,Mërgim Vojvoda - 26.89 - Torino,0.12,0.0,0.12,0.0,0.0,0.12,0.0,0.09,0.09,0.04,0.14,0.81,0.31,38.5,0.15,0.4,17.4,0.0,0.12,0.03,0.03,37.36,49.02,76.2,625.7,267.19,19.15,21.58,88.7,14.1,18.21,77.4,3.18,7.23,44.0,0.5,2.62,0.62,0.44,3.49,40.91,8.11,0.5,0.0,4.99,1.37,3.31,0.12,0.06,0.0,0.0,27.07,9.23,12.72,3.93,34.37,2.25,7.48,0.12,0.19,0.87,1.19,1.37,1.06,0.94,0.06,0.0,0.0,0.06,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,1.43,0.75,0.87,0.44,0.12,0.75,1.43,52.2,0.69,9.98,2.99,30.0,4.49,3.31,2.18,1.68,0.31,0.0,1.06,2.49,2.49,0.06,57.69,3.74,16.15,25.38,19.83,1.56,49.96,0.62,0.81,76.9,0.69,0.0,34.37,152.43,65.36,3.06,1.56,0.06,0.81,1.0,38.73,34.49,89.0,1.62,0.0,0.75,0.5,0.0,0.0,0.06,0.0,7.86,1.19,1.12,51.4
282,ca3db240,Gabriele Zappa,Cagliari,Serie A,187,77,Fullback,Right,Italy,22.01,Gabriele Zappa - 22.01 - Cagliari,0.0,0.04,0.0,0.0,0.0,0.21,0.04,0.04,0.04,0.09,0.13,0.51,0.09,16.7,0.0,0.0,17.9,0.0,0.07,-0.04,-0.04,40.38,51.07,79.1,708.38,296.37,18.42,20.64,89.2,17.39,20.51,84.8,4.1,7.95,51.6,0.85,2.09,1.24,0.81,4.06,42.39,8.68,0.9,0.0,4.36,0.9,2.27,0.13,0.0,0.13,0.0,31.11,9.66,10.3,1.45,40.0,1.15,7.65,0.21,0.09,0.51,1.75,1.58,1.58,1.32,0.13,0.09,0.04,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,1.54,0.77,0.73,0.73,0.09,0.77,1.62,47.4,0.85,17.74,4.4,24.8,7.95,7.48,2.31,1.97,0.38,0.04,1.54,3.08,1.84,0.09,60.85,4.36,20.85,27.31,16.71,1.07,52.44,0.64,1.37,46.9,0.85,0.17,36.11,179.27,98.46,4.32,2.01,0.17,0.6,0.77,40.21,36.67,91.2,0.94,0.04,1.2,0.47,0.04,0.0,0.0,0.0,7.27,0.94,1.37,40.7
283,7fe90ccd,Davide Zappacosta,Atalanta,Serie A,182,70,Fullback,Right,Italy,29.54,Davide Zappacosta - 29.54 - Atalanta,0.11,0.16,0.11,0.0,0.0,0.13,0.0,0.11,0.11,0.12,0.23,1.71,0.43,25.0,0.06,0.25,18.7,0.0,0.06,-0.01,-0.01,40.95,50.49,81.1,659.97,227.96,21.58,23.5,91.8,16.01,19.48,82.2,2.64,4.98,52.9,0.88,1.41,1.15,0.56,2.88,40.92,9.56,0.64,0.03,5.75,0.61,3.01,0.19,0.05,0.05,0.0,32.74,10.42,7.33,5.12,35.28,0.99,8.74,0.16,0.11,0.67,1.17,1.36,2.32,1.41,0.11,0.27,0.37,0.05,0.11,0.35,0.19,0.0,0.05,0.11,0.0,0.0,1.41,0.72,0.75,0.45,0.21,0.59,1.04,56.4,0.45,15.59,3.92,25.1,5.57,6.1,3.92,1.41,0.05,0.0,0.77,2.18,1.36,0.0,61.87,2.18,14.71,25.15,26.7,3.57,52.65,0.96,2.53,37.9,1.07,0.13,41.38,228.09,129.88,6.23,1.71,1.15,1.28,1.49,47.69,40.68,85.3,3.25,0.0,1.09,1.2,0.27,0.03,0.0,0.0,6.21,0.45,0.61,42.5
284,8abd0c03,Marvin Zeegelaar,Udinese,Serie A,186,81,Fullback,Left,,31.37,Marvin Zeegelaar - 31.37 - Udinese,0.08,0.0,0.08,0.0,0.0,0.49,0.0,0.11,0.11,0.07,0.17,0.41,0.08,20.0,0.2,1.0,12.7,0.0,0.26,-0.02,-0.02,31.94,40.21,79.4,554.33,192.78,14.5,17.28,83.9,14.74,17.28,85.3,2.46,4.67,52.6,0.57,1.8,0.25,0.25,2.87,35.71,4.5,0.49,0.0,5.9,0.74,1.15,0.0,0.0,0.0,0.0,25.3,7.94,6.96,25.06,7.62,2.21,3.93,0.08,0.08,0.57,1.47,1.23,1.06,0.66,0.0,0.16,0.16,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,1.31,1.39,0.74,0.0,1.31,1.72,76.2,0.41,13.76,4.5,32.7,6.39,5.4,1.97,1.8,0.57,0.0,0.74,2.87,2.21,0.0,50.2,3.85,17.69,24.16,11.3,1.47,45.7,1.06,1.88,56.5,1.39,0.0,29.56,139.79,70.26,2.54,0.74,0.16,0.82,1.06,36.44,31.53,86.5,1.31,0.0,2.29,0.33,0.25,0.0,0.08,0.0,6.22,1.72,1.56,52.5
285,82598b71,Nadir Zortea,Salernitana,Serie A,,,Fullback,,,22.52,Nadir Zortea - 22.52 - Salernitana,0.0,0.14,0.0,0.0,0.0,0.14,0.0,0.03,0.03,0.1,0.13,0.58,0.14,25.0,0.0,0.0,24.4,0.0,0.04,-0.03,-0.03,22.46,34.85,64.5,422.5,221.9,10.08,12.38,81.4,9.07,13.97,64.9,2.59,6.05,42.9,0.72,1.3,1.44,1.15,2.59,28.37,6.48,0.0,0.0,3.46,0.86,3.6,0.14,0.0,0.14,0.0,16.13,7.78,10.94,3.74,23.62,0.72,6.34,0.0,0.0,0.72,1.44,1.15,2.16,1.58,0.0,0.29,0.14,0.0,0.14,0.29,0.29,0.0,0.0,0.0,0.0,0.0,1.44,0.72,0.86,0.29,0.29,0.43,1.15,37.5,0.72,9.94,2.74,27.5,3.89,3.74,2.3,1.44,0.29,0.0,1.87,3.31,1.3,0.0,44.21,2.88,13.97,18.58,16.13,1.15,37.73,1.87,3.31,56.5,2.02,0.43,27.5,157.25,92.02,4.18,0.86,0.58,0.72,1.01,31.39,24.62,78.4,2.45,0.0,1.01,0.29,0.0,0.0,0.0,0.0,6.05,1.01,1.44,41.2
286,81442ecb,Marcos Acuña,Sevilla,La Liga,172,73,Fullback,Left,Argentina,30.16,Marcos Acuña - 30.16 - Sevilla,0.06,0.15,0.06,0.0,0.0,0.24,0.0,0.05,0.05,0.14,0.19,0.57,0.18,31.6,0.11,0.33,21.4,0.0,0.09,0.01,0.01,57.9,73.15,79.2,1178.8,473.6,21.54,23.45,91.9,26.46,31.11,85.0,9.25,16.56,55.9,1.67,4.74,1.55,0.81,4.98,60.41,12.74,2.42,0.15,6.65,3.73,4.06,1.34,0.09,1.13,0.03,42.81,11.78,18.55,53.82,8.2,1.46,8.98,0.06,0.15,1.07,2.15,1.13,2.83,1.82,0.72,0.18,0.06,0.03,0.03,0.21,0.09,0.09,0.0,0.03,0.0,0.0,2.57,1.67,1.37,0.81,0.39,0.84,1.61,51.9,0.78,12.53,4.06,32.4,5.55,5.25,1.73,1.25,0.12,0.0,1.52,4.09,1.37,0.0,83.41,2.54,26.64,39.76,22.67,0.92,71.45,1.37,2.3,59.7,1.46,0.27,54.86,251.36,157.87,5.82,1.46,0.24,1.25,1.46,58.77,55.72,94.8,2.33,0.0,1.91,1.85,0.06,0.0,0.06,0.0,7.94,0.92,1.43,39.2
287,355c883a,Martin Agirregabiria,Alavés,La Liga,178,74,Fullback,Right,Spain,25.62,Martin Agirregabiria - 25.62 - Alavés,0.0,0.08,0.0,0.0,0.0,0.15,0.0,0.01,0.01,0.05,0.06,0.23,0.0,0.0,0.0,,19.0,0.0,0.05,-0.01,-0.01,32.49,44.94,72.3,614.89,294.52,13.48,16.13,83.5,14.92,19.09,78.1,3.68,7.86,46.9,0.76,2.47,1.21,0.65,2.92,34.69,10.25,0.84,0.04,4.86,1.21,1.94,0.04,0.0,0.0,0.0,22.59,9.34,13.02,3.26,28.77,2.77,9.38,0.0,0.27,1.29,1.67,1.29,1.29,0.84,0.23,0.04,0.0,0.15,0.04,0.15,0.08,0.04,0.04,0.0,0.0,0.0,2.05,0.99,1.02,0.57,0.46,0.91,1.9,48.0,0.99,10.82,3.15,29.1,4.59,4.82,1.4,1.56,0.27,0.04,1.71,3.76,2.62,0.0,54.55,2.77,17.73,27.82,11.2,0.49,44.53,0.53,0.76,70.0,0.53,0.04,26.34,102.98,55.88,2.28,0.68,0.0,0.38,0.57,31.32,27.41,87.5,1.18,0.0,1.52,1.4,0.0,0.0,0.04,0.0,7.74,1.56,1.9,45.1
