,player_id,name,club,league,height_cm,weight_kg,position,foot,country,age,PD_Info,Goals,Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG,npxG,xA,npxG+xA,Shots Total,Shots on target,Shots on target %,Goals/Shot,Average Shot Distance,Shots from free kicks,npxG/Sh,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Live-ball passes,Dead-ball passes,Passes from Free Kicks,Through Balls,Passes Under Pressure,Switches,Crosses,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Ground passes,Low Passes,High Passes,Passes Attempted (Left),Passes Attempted (Right),Passes Attempted (Head),Throw-Ins taken,Passes Attempted (Other),Passes Offside,Passes Out of Bounds,Passes Intercepted,Passes Blocked,Shot-Creating Actions,SCA (PassLive),SCA (PassDead),SCA (Drib),SCA (Sh),SCA (Fld),SCA (Def),Goal-Creating Actions,GCA (PassLive),GCA (PassDead),GCA (Drib),GCA (Sh),GCA (Fld),GCA (Def),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Contested,% of dribblers tackled,Dribbled Past,Pressures,Successful Pressures,Successful Pressure %,Pressures (Def 3rd),Pressures (Mid 3rd),Pressures (Att 3rd),Blocks,Shots Blocked,Shots Saved,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Dribbles Completed,Dribbles Attempted,Successful Dribble %,Players Dribbled Past,Nutmegs,Carries,Total Carrying Distance,Progressive Carrying Distance,Progressive Carries,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Pass Targets,Passes Received,Passes Received %,Progressive Passes Rec,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials won,Aerials lost,% of Aerials Won,Goals/Shot on target
10,2b91cf8e,Ciaran Clark,Newcastle Utd,Premier League,188,76,Center Back,Left,Republic of Ireland,32.24,Ciaran Clark - 32.24 - Newcastle Utd,0.0,0.04,0.0,0.0,0.0,0.15,0.04,0.04,0.04,0.01,0.06,0.52,0.07,14.3,0.0,8.9,0.0,0.08,-0.04,-0.04,27.01,33.19,81.4,537.96,160.46,8.77,10.14,86.5,14.06,15.62,90.0,3.81,6.59,57.9,0.19,1.44,0.07,0.04,1.37,32.27,0.93,0.41,0.04,3.77,0.41,0.11,0.0,0.0,0.0,0.0,22.83,3.33,7.03,23.06,5.66,2.29,0.52,0.07,0.15,0.48,0.63,0.85,0.3,0.26,0.0,0.0,0.04,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,1.48,0.96,0.89,0.44,0.15,0.44,0.89,50.0,0.44,7.03,2.41,34.2,4.7,1.81,0.52,1.81,0.96,0.0,1.3,2.78,5.55,0.11,43.96,8.33,26.83,15.51,3.03,1.37,43.08,0.19,0.33,55.6,0.19,0.0,23.13,109.02,49.03,1.11,0.15,0.0,0.37,0.0,25.98,24.42,94.0,0.33,0.0,0.7,0.63,0.07,0.0,0.07,0.04,7.48,3.44,1.52,69.4,0.0
11,2928dca2,Conor Coady,Wolves,Premier League,185,78,Center Back,Right,England,28.81,Conor Coady - 28.81 - Wolves,0.05,0.0,0.05,0.0,0.0,0.1,0.0,0.05,0.05,0.0,0.06,0.26,0.07,27.3,0.18,8.0,0.0,0.2,0.0,0.0,41.05,45.88,89.5,1048.98,340.29,6.94,7.3,95.1,21.94,22.9,95.8,11.91,15.1,78.9,0.02,1.8,0.07,0.0,1.3,44.41,1.46,1.27,0.05,3.72,1.9,0.07,0.0,0.0,0.0,0.0,33.25,3.07,9.55,1.3,42.32,1.9,0.07,0.07,0.12,0.43,0.6,0.38,0.17,0.14,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.6,0.62,0.22,0.0,0.41,0.89,45.9,0.48,5.31,1.92,36.2,3.89,1.3,0.12,1.58,1.2,0.1,0.86,1.7,4.37,0.0,53.75,11.76,35.1,20.55,0.6,0.38,52.31,0.07,0.1,75.0,0.07,0.0,32.62,154.43,71.54,0.77,0.05,0.0,0.07,0.02,37.83,37.38,98.8,0.1,0.0,0.55,0.26,0.02,0.0,0.02,0.0,6.48,0.96,0.91,51.3,0.67
12,dc64b8b3,Liam Cooper,Leeds United,Premier League,180,73,Center Back,Left,Scotland,30.31,Liam Cooper - 30.31 - Leeds United,0.0,0.04,0.0,0.0,0.0,0.18,0.04,0.04,0.04,0.0,0.04,0.47,0.22,46.2,0.0,9.5,0.0,0.08,-0.04,-0.04,52.34,60.16,87.0,1176.66,361.7,12.26,13.24,92.6,30.24,31.69,95.4,9.62,14.43,66.7,0.07,2.71,0.07,0.0,2.68,58.49,1.66,1.45,0.0,5.46,1.77,0.04,0.0,0.0,0.0,0.0,44.75,5.61,9.8,47.97,6.48,3.65,0.22,0.18,0.14,1.05,0.76,0.72,0.54,0.36,0.0,0.0,0.11,0.04,0.04,0.07,0.04,0.0,0.0,0.04,0.0,0.0,2.57,1.37,1.48,1.01,0.07,1.01,1.74,58.3,0.72,11.54,4.16,36.1,7.09,4.2,0.25,1.95,1.23,0.0,2.24,4.81,5.79,0.11,72.82,11.25,47.24,27.64,2.13,0.8,71.37,0.14,0.14,100.0,0.14,0.0,43.23,255.6,141.4,1.84,0.29,0.0,0.29,0.14,46.88,46.23,98.6,0.04,0.0,1.01,0.8,0.07,0.0,0.04,0.0,11.32,3.94,2.06,65.7,0.0
13,3e9e06cb,Craig Dawson,West Ham,Premier League,188,82,Center Back,Right,England,31.62,Craig Dawson - 31.62 - West Ham,0.11,0.0,0.11,0.0,0.0,0.19,0.03,0.09,0.09,0.0,0.1,0.99,0.3,30.6,0.11,8.1,0.0,0.09,0.02,0.02,31.45,37.34,84.2,732.97,209.52,7.49,8.01,93.5,16.11,17.35,92.9,7.52,11.24,66.9,0.08,2.31,0.06,0.0,1.38,36.24,1.1,0.99,0.0,4.02,1.32,0.03,0.0,0.0,0.0,0.0,26.25,3.91,7.19,1.96,31.73,2.01,0.08,0.25,0.08,0.74,0.74,0.36,0.36,0.22,0.03,0.0,0.08,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.58,0.58,0.17,0.0,0.19,0.55,35.0,0.36,6.36,1.98,31.2,4.1,2.07,0.19,1.74,1.38,0.03,1.4,2.15,5.12,0.06,47.42,7.99,26.93,20.24,2.31,1.32,46.4,0.03,0.03,100.0,0.03,0.0,26.38,136.16,61.63,1.29,0.3,0.0,0.17,0.11,29.61,28.97,97.9,0.06,0.03,1.05,0.52,0.06,0.0,0.0,0.06,7.52,3.36,1.57,68.2,0.36
14,31c69ef1,Rúben Dias,Manchester City,Premier League,186,82,Center Back,Right,Portugal,24.6,Rúben Dias - 24.6 - Manchester City,0.06,0.02,0.06,0.0,0.0,0.13,0.0,0.06,0.06,0.03,0.09,0.4,0.15,36.8,0.16,9.1,0.0,0.15,0.0,0.0,76.94,81.93,93.9,1655.33,469.23,20.69,21.62,95.7,43.07,44.27,97.3,12.78,15.07,84.9,0.23,5.94,0.23,0.02,4.1,80.24,1.69,1.39,0.04,6.09,2.2,0.13,0.0,0.0,0.0,0.0,70.18,4.23,7.52,12.7,65.64,2.09,0.27,0.17,0.08,0.61,0.78,0.63,0.76,0.7,0.0,0.0,0.04,0.0,0.02,0.13,0.08,0.0,0.0,0.04,0.0,0.0,1.37,0.89,0.66,0.59,0.13,0.42,0.97,43.5,0.55,6.23,2.49,40.0,2.66,3.11,0.46,1.42,0.78,0.0,1.25,2.62,3.17,0.02,89.87,8.03,35.04,59.3,2.49,0.85,88.33,0.11,0.21,50.0,0.11,0.0,66.18,401.9,255.23,8.22,0.59,0.0,0.17,0.13,74.17,72.88,98.3,0.25,0.0,1.14,0.53,0.02,0.0,0.04,0.0,7.23,1.82,1.18,60.6,0.43
15,ac861941,Eric Dier,Tottenham,Premier League,188,88,Center Back,Right,England,27.92,Eric Dier - 27.92 - Tottenham,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.03,0.03,0.04,0.07,0.45,0.06,13.3,0.0,18.1,0.21,0.07,-0.03,-0.03,51.2,58.56,87.4,1123.01,396.85,15.01,15.99,93.8,27.08,28.64,94.6,8.94,13.21,67.6,0.21,2.48,0.21,0.0,2.33,56.76,1.79,1.55,0.09,5.44,1.55,0.12,0.0,0.0,0.0,0.0,44.6,3.59,10.37,7.98,46.18,2.72,0.18,0.06,0.09,0.57,0.69,0.69,0.81,0.6,0.0,0.0,0.12,0.0,0.09,0.06,0.03,0.0,0.0,0.03,0.0,0.0,0.87,0.54,0.48,0.36,0.03,0.27,0.6,45.0,0.33,5.95,1.7,28.6,3.41,2.24,0.3,1.85,1.17,0.03,1.43,2.3,5.44,0.0,68.66,12.79,40.95,30.34,1.7,0.69,66.72,0.09,0.18,50.0,0.12,0.0,42.98,231.32,129.87,2.06,0.18,0.0,0.21,0.0,49.05,48.09,98.0,0.12,0.0,0.72,0.48,0.0,0.0,0.03,0.03,8.31,3.05,1.88,61.8,0.0
16,e06683ca,Virgil van Dijk,Liverpool,Premier League,193,87,Center Back,Right,Netherlands,30.45,Virgil van Dijk - 30.45 - Liverpool,0.05,0.05,0.05,0.0,0.0,0.11,0.0,0.07,0.07,0.01,0.08,1.0,0.21,21.1,0.05,13.4,0.05,0.07,-0.02,-0.02,68.0,73.47,92.6,1545.05,499.89,18.21,19.05,95.6,35.89,36.84,97.4,13.37,16.89,79.1,0.16,4.79,0.16,0.0,3.21,70.79,2.68,2.47,0.0,4.53,3.11,0.0,0.0,0.0,0.0,0.0,59.21,4.79,9.47,12.11,55.95,3.11,0.21,0.21,0.0,0.63,0.32,0.53,0.63,0.42,0.0,0.0,0.21,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.79,0.47,0.37,0.42,0.0,0.37,0.42,87.5,0.05,3.11,0.84,27.1,1.63,1.32,0.16,1.16,0.63,0.0,1.16,1.95,5.05,0.0,82.89,9.74,40.05,44.58,2.42,1.16,80.21,0.05,0.11,50.0,0.05,0.0,52.79,217.21,117.21,3.26,0.37,0.0,0.16,0.05,60.47,59.42,98.3,0.16,0.0,0.26,0.32,0.0,0.0,0.0,0.0,11.16,3.74,1.37,73.2,0.25
17,a712ca2b,Issa Diop,West Ham,Premier League,194,90,Center Back,Right,France,24.94,Issa Diop - 24.94 - West Ham,0.15,0.0,0.15,0.0,0.0,0.15,0.0,0.03,0.03,0.01,0.04,0.35,0.2,57.1,0.43,7.2,0.0,0.11,0.11,0.11,34.19,39.68,86.2,659.0,216.79,12.48,13.93,89.6,17.67,19.42,91.0,3.84,5.89,65.3,0.1,1.85,0.0,0.0,1.35,38.94,0.75,0.45,0.05,4.29,0.3,0.05,0.0,0.0,0.0,0.0,31.5,2.9,5.29,8.04,27.9,2.4,0.15,0.1,0.05,0.3,0.65,0.75,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,1.8,1.25,1.0,0.8,0.0,0.45,1.45,31.0,1.0,7.24,2.85,39.3,4.04,3.14,0.05,2.2,1.45,0.05,1.15,2.95,4.29,0.05,49.57,8.19,26.71,24.01,1.15,0.7,48.82,0.2,0.2,100.0,0.2,0.0,27.55,142.36,61.95,1.05,0.2,0.0,0.3,0.05,31.85,30.9,97.0,0.1,0.0,0.5,0.4,0.05,0.0,0.0,0.05,7.59,2.1,1.2,63.6,0.75
18,67ac5bb8,Gabriel Dos Santos,Arsenal,Premier League,190,78,Center Back,Left,Brazil,24.01,Gabriel Dos Santos - 24.01 - Arsenal,0.1,0.03,0.1,0.0,0.0,0.13,0.0,0.04,0.04,0.01,0.06,0.83,0.26,32.0,0.12,10.5,0.0,0.05,0.06,0.06,50.27,58.04,86.6,1051.38,307.68,15.63,16.89,92.6,26.57,28.23,94.1,7.6,12.13,62.7,0.13,2.74,0.1,0.07,1.92,56.62,1.42,1.02,0.0,5.68,0.96,0.13,0.0,0.0,0.0,0.0,46.07,3.8,8.16,49.97,4.56,1.85,0.0,0.26,0.17,1.22,0.89,0.59,0.53,0.36,0.07,0.03,0.03,0.0,0.03,0.07,0.07,0.0,0.0,0.0,0.0,0.0,1.06,0.69,0.86,0.1,0.1,0.33,0.69,47.6,0.36,6.61,2.55,38.5,4.1,2.28,0.23,1.45,0.86,0.0,1.26,2.31,4.69,0.07,67.66,12.03,38.27,31.7,2.48,0.99,66.43,0.2,0.3,66.7,0.2,0.0,46.9,287.02,150.42,3.67,0.4,0.0,0.17,0.1,51.07,49.58,97.1,0.2,0.0,1.02,1.16,0.03,0.0,0.03,0.0,7.37,3.07,1.65,65.0,0.38
19,7314bba4,Shane Duffy,Brighton,Premier League,193,76,Center Back,Right,Republic of Ireland,29.96,Shane Duffy - 29.96 - Brighton,0.08,0.0,0.08,0.0,0.0,0.4,0.0,0.06,0.06,0.01,0.07,1.27,0.32,25.0,0.06,8.7,0.0,0.05,0.02,0.02,54.32,60.98,89.1,1245.73,359.21,11.02,11.74,93.9,32.67,35.05,93.2,10.47,13.64,76.7,0.16,2.46,0.16,0.0,1.43,59.71,1.27,0.79,0.0,5.07,1.51,0.0,0.0,0.0,0.0,0.0,47.89,3.65,9.44,5.0,50.51,3.17,0.48,0.16,0.0,1.03,0.71,0.87,0.4,0.24,0.0,0.0,0.16,0.0,0.0,0.16,0.08,0.0,0.0,0.08,0.0,0.0,0.79,0.48,0.63,0.08,0.08,0.24,0.79,30.0,0.56,5.31,1.19,22.4,3.41,1.67,0.24,1.9,1.03,0.08,1.11,1.9,5.87,0.0,72.08,13.08,46.7,25.61,3.33,1.43,70.81,0.16,0.16,100.0,0.16,0.0,43.53,173.66,85.4,1.19,0.32,0.0,0.16,0.08,52.97,51.46,97.2,0.08,0.0,1.27,0.4,0.08,0.0,0.0,0.0,8.48,4.76,1.43,76.9,0.25
20,282f75f3,Lewis Dunk,Brighton,Premier League,192,88,Center Back,Right,England,30.08,Lewis Dunk - 30.08 - Brighton,0.14,0.0,0.14,0.0,0.0,0.06,0.03,0.05,0.05,0.03,0.08,0.7,0.39,56.0,0.2,11.3,0.03,0.07,0.09,0.09,62.74,69.12,90.8,1469.23,409.16,14.93,15.8,94.5,33.39,34.94,95.6,13.94,17.68,78.9,0.22,3.29,0.11,0.03,2.0,66.92,2.19,1.88,0.06,4.64,2.3,0.08,0.0,0.0,0.0,0.0,54.89,5.26,8.97,4.36,60.52,2.25,0.28,0.65,0.11,0.98,0.84,0.51,0.51,0.39,0.03,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.48,0.56,0.28,0.08,0.22,0.48,47.1,0.25,5.73,2.08,36.3,3.04,2.28,0.42,1.35,0.84,0.03,1.35,2.28,3.99,0.06,77.32,12.48,46.32,32.13,3.01,1.15,75.24,0.14,0.17,83.3,0.17,0.0,51.66,266.35,133.29,2.22,0.34,0.0,0.14,0.11,57.2,56.24,98.3,0.14,0.0,0.45,0.31,0.03,0.0,0.0,0.0,10.34,2.39,1.15,67.5,0.36
21,f8fcd2a5,Jonny Evans,Leicester City,Premier League,188,77,Center Back,Right,Northern Ireland,33.96,Jonny Evans - 33.96 - Leicester City,0.13,0.1,0.13,0.0,0.0,0.13,0.0,0.09,0.09,0.03,0.11,0.38,0.19,50.0,0.33,7.3,0.0,0.23,0.04,0.04,56.9,65.41,87.0,1263.41,424.42,13.65,14.93,91.5,32.59,34.7,93.9,10.21,15.12,67.5,0.32,3.83,0.26,0.0,2.93,63.53,1.88,1.72,0.06,7.3,0.92,0.06,0.0,0.0,0.0,0.0,47.93,5.1,12.37,21.78,38.65,3.03,0.16,0.06,0.13,1.02,1.15,0.86,0.57,0.54,0.03,0.0,0.0,0.0,0.0,0.19,0.16,0.03,0.0,0.0,0.0,0.0,0.92,0.51,0.7,0.19,0.03,0.51,1.02,50.0,0.51,6.12,2.23,36.5,3.86,2.04,0.22,1.44,0.57,0.0,1.85,2.77,5.1,0.0,74.95,11.32,41.81,35.05,2.42,0.92,73.16,0.19,0.26,75.0,0.19,0.0,47.71,253.07,134.78,2.68,0.35,0.0,0.13,0.19,51.47,50.17,97.5,0.16,0.0,0.7,0.64,0.03,0.0,0.0,0.0,12.34,3.41,1.47,69.9,0.67
22,f25b010f,Federico Fernández,Newcastle Utd,Premier League,189,81,Center Back,Right,Argentina,32.82,Federico Fernández - 32.82 - Newcastle Utd,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.04,0.04,0.03,0.07,0.57,0.17,30.0,0.0,10.3,0.0,0.07,-0.04,-0.04,28.55,34.98,81.6,599.16,204.47,8.33,9.48,87.9,15.79,17.23,91.7,4.25,7.58,56.1,0.29,1.26,0.17,0.11,1.15,32.34,2.64,1.09,0.0,3.33,0.75,0.34,0.0,0.0,0.0,0.0,24.47,3.27,7.24,1.38,29.35,1.9,1.55,0.17,0.17,0.63,0.63,0.63,0.69,0.46,0.11,0.0,0.11,0.0,0.0,0.06,0.0,0.0,0.0,0.06,0.0,0.0,1.44,0.86,0.98,0.34,0.11,0.46,1.15,40.0,0.69,7.41,1.67,22.5,5.0,1.95,0.46,1.78,1.15,0.0,1.61,3.04,6.38,0.06,46.52,12.69,29.81,14.47,4.08,1.03,43.94,0.0,0.0,,0.0,0.0,24.93,115.67,59.73,0.4,0.23,0.0,0.11,0.11,26.88,25.96,96.6,0.23,0.0,0.63,0.52,0.0,0.0,0.06,0.0,5.69,2.13,1.44,59.7,0.0
23,bcfb0142,Ben Gibson,Norwich City,Premier League,185,78,Center Back,Left,England,28.92,Ben Gibson - 28.92 - Norwich City,0.0,0.0,0.0,0.0,0.0,0.24,0.08,0.09,0.09,0.0,0.09,0.47,0.24,50.0,0.0,10.2,0.0,0.18,-0.09,-0.09,49.41,57.43,86.0,1167.88,448.98,11.09,12.04,92.2,26.75,28.64,93.4,11.33,15.81,71.6,0.08,4.8,0.47,0.0,4.17,55.23,2.2,1.73,0.0,6.06,1.73,0.0,0.0,0.0,0.0,0.0,41.93,3.7,11.8,49.17,3.38,3.07,0.47,0.24,0.16,0.79,0.55,1.1,0.31,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.55,0.55,0.24,0.0,0.24,0.31,75.0,0.08,5.35,2.05,38.2,2.99,2.12,0.24,2.28,1.18,0.0,1.81,2.6,6.37,0.0,69.39,12.67,41.62,29.34,2.91,1.1,67.19,0.08,0.24,33.3,0.08,0.0,42.56,229.96,151.68,3.93,0.87,0.0,0.08,0.24,48.23,47.6,98.7,0.08,0.08,0.39,0.39,0.0,0.0,0.0,0.0,7.16,2.91,1.02,74.0,0.0
24,9f7c837d,Ben Godfrey,Everton,Premier League,183,79,Center Back,Right,England,23.92,Ben Godfrey - 23.92 - Everton,0.0,0.06,0.0,0.0,0.0,0.17,0.0,0.05,0.05,0.03,0.07,0.73,0.17,23.1,0.0,16.5,0.0,0.07,-0.05,-0.05,32.43,39.71,81.7,649.38,186.08,10.95,12.66,86.5,16.91,19.43,87.0,4.23,6.64,63.7,0.25,1.93,0.36,0.2,1.62,36.07,3.64,0.53,0.03,4.65,0.48,0.39,0.03,0.03,0.0,0.0,28.65,4.7,6.36,2.97,31.0,1.85,3.05,0.14,0.03,1.15,0.95,1.54,0.76,0.62,0.0,0.03,0.08,0.0,0.03,0.11,0.06,0.0,0.0,0.06,0.0,0.0,1.96,0.92,1.29,0.56,0.11,0.67,1.12,60.0,0.45,11.87,3.64,30.7,6.89,4.17,0.81,2.83,1.29,0.03,1.76,3.72,4.48,0.06,52.06,7.59,28.03,22.37,5.54,0.98,48.5,0.22,0.39,57.1,0.22,0.0,28.51,181.99,100.81,2.44,0.95,0.08,0.42,0.39,31.28,28.98,92.7,0.5,0.0,0.73,0.53,0.06,0.0,0.0,0.03,7.5,2.13,1.4,60.3,0.0
25,d0706b27,Marc Guéhi,Crystal Palace,Premier League,182,82,Center Back,Right,England,21.44,Marc Guéhi - 21.44 - Crystal Palace,0.12,0.0,0.12,0.0,0.0,0.24,0.0,0.09,0.09,0.0,0.09,0.59,0.24,40.0,0.2,11.8,0.0,0.15,0.03,0.03,54.82,62.82,87.3,1136.0,366.41,16.59,17.71,93.7,31.12,33.53,92.8,6.88,10.94,62.9,0.06,3.76,0.12,0.0,3.0,60.65,2.18,2.12,0.0,4.76,2.06,0.06,0.0,0.0,0.0,0.0,49.06,4.53,9.24,18.47,40.47,3.06,0.06,0.06,0.12,0.76,1.12,0.71,0.35,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.88,0.76,0.35,0.06,0.47,0.59,80.0,0.12,6.47,2.71,41.8,3.94,2.18,0.35,1.59,0.88,0.0,1.24,2.41,3.94,0.0,71.41,11.24,41.24,32.53,2.47,0.71,69.59,0.41,0.47,87.5,0.41,0.0,49.24,273.24,147.82,3.29,0.82,0.06,0.29,0.12,51.35,51.12,99.5,0.0,0.0,0.65,1.0,0.0,0.0,0.06,0.0,9.0,1.82,1.53,54.4,0.5
26,e9254eec,Grant Hanley,Norwich City,Premier League,188,85,Center Back,Right,Scotland,30.09,Grant Hanley - 30.09 - Norwich City,0.07,0.0,0.07,0.0,0.0,0.07,0.0,0.06,0.06,0.01,0.07,0.63,0.14,22.2,0.11,7.9,0.0,0.09,0.01,0.01,40.74,46.59,87.4,924.53,196.35,9.73,10.85,89.6,21.5,23.26,92.4,8.88,11.42,77.8,0.21,1.06,0.07,0.0,1.27,44.61,1.97,1.97,0.0,4.37,1.41,0.0,0.0,0.0,0.0,0.0,36.23,3.24,7.12,2.89,38.69,3.45,0.0,0.14,0.0,0.85,0.35,0.56,0.42,0.21,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,1.48,1.06,0.7,0.07,0.63,0.78,81.8,0.14,9.16,3.95,43.1,6.2,2.68,0.28,1.76,1.2,0.07,2.04,3.88,5.07,0.07,58.71,10.71,37.42,22.13,1.48,1.06,56.73,0.28,0.42,66.7,0.28,0.0,32.63,132.99,61.88,0.99,0.07,0.0,0.28,0.07,36.01,35.38,98.2,0.07,0.0,0.63,0.92,0.0,0.0,0.0,0.0,9.02,3.59,1.13,76.1,0.5
27,bf8fad51,Kortney Hause,Aston Villa,Premier League,189,79,Center Back,Left,England,26.43,Kortney Hause - 26.43 - Aston Villa,0.25,0.0,0.25,0.0,0.0,0.13,0.0,0.13,0.13,0.0,0.13,0.63,0.25,40.0,0.4,7.2,0.0,0.19,0.13,0.13,23.42,31.14,75.2,544.56,179.37,6.46,7.22,89.5,11.01,12.91,85.3,5.82,10.38,56.1,0.0,1.14,0.0,0.0,1.14,29.75,1.39,1.39,0.0,5.82,1.39,0.13,0.0,0.0,0.0,0.0,17.47,3.54,10.13,23.29,3.29,2.28,0.0,0.0,0.0,1.39,0.25,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.63,0.51,0.13,0.13,0.25,0.38,66.7,0.13,8.48,3.29,38.8,4.94,3.29,0.25,1.52,0.89,0.0,2.41,3.16,7.85,0.0,43.54,9.62,28.35,15.82,2.28,1.39,42.28,0.25,0.63,40.0,0.25,0.0,21.01,138.35,66.2,0.89,0.13,0.0,0.13,0.25,21.77,20.13,92.4,0.25,0.0,1.77,0.51,0.13,0.0,0.13,0.0,9.75,5.44,2.15,71.7,1.0
28,d79a8c87,Rob Holding,Arsenal,Premier League,183,75,Center Back,Right,England,26.25,Rob Holding - 26.25 - Arsenal,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.01,0.05,0.62,0.12,20.0,0.0,10.9,0.0,0.06,-0.04,-0.04,51.52,57.43,89.7,1145.21,334.18,12.95,13.53,95.7,28.84,30.29,95.2,9.52,12.99,73.2,0.17,4.18,0.21,0.0,3.31,56.11,1.32,0.95,0.0,4.39,1.61,0.17,0.0,0.0,0.0,0.0,45.97,3.64,7.82,6.91,47.63,1.74,0.33,0.17,0.08,1.16,0.74,0.74,0.46,0.41,0.0,0.0,0.0,0.0,0.04,0.08,0.08,0.0,0.0,0.0,0.0,0.0,1.49,0.95,1.03,0.21,0.25,0.29,0.83,35.0,0.54,9.64,3.27,33.9,5.67,3.1,0.87,2.15,1.41,0.0,1.2,2.69,6.12,0.0,69.19,11.09,36.87,33.56,2.9,0.91,67.86,0.33,0.37,88.9,0.33,0.0,46.72,235.94,132.5,3.06,0.25,0.0,0.17,0.41,49.78,48.74,97.9,0.04,0.0,0.99,0.21,0.08,0.0,0.0,0.0,7.41,2.69,1.9,58.6,0.0
29,d0042ab9,Mason Holgate,Everton,Premier League,184,74,Center Back,Right,England,25.16,Mason Holgate - 25.16 - Everton,0.0,0.0,0.0,0.0,0.0,0.3,0.04,0.01,0.01,0.02,0.03,0.11,0.04,33.3,0.0,16.9,0.0,0.1,-0.01,-0.01,33.54,43.78,76.6,771.09,251.46,9.4,10.62,88.5,16.48,19.84,83.1,7.46,12.75,58.5,0.27,2.06,0.38,0.11,2.36,38.6,5.18,1.22,0.04,5.1,1.68,0.88,0.0,0.0,0.0,0.0,27.49,4.68,11.61,6.62,29.62,2.47,3.92,0.11,0.08,1.18,1.26,1.37,0.57,0.46,0.0,0.0,0.0,0.08,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,1.45,1.52,0.84,0.19,0.84,2.06,40.7,1.22,11.95,3.62,30.3,6.66,4.23,1.07,1.98,0.61,0.0,1.75,4.3,4.84,0.11,55.43,6.78,28.55,24.9,4.72,0.23,50.33,0.23,0.34,66.7,0.27,0.0,28.67,145.01,85.51,1.68,0.15,0.04,0.46,0.46,31.87,30.46,95.6,0.42,0.0,1.37,1.03,0.04,0.0,0.0,0.0,8.38,2.4,1.07,69.2,0.0
30,172e52d8,Pontus Jansson,Brentford,Premier League,194,86,Center Back,Right,Sweden,30.85,Pontus Jansson - 30.85 - Brentford,0.06,0.06,0.06,0.0,0.0,0.19,0.0,0.09,0.09,0.03,0.12,0.57,0.25,44.4,0.11,6.4,0.0,0.16,-0.03,-0.03,34.78,41.95,82.9,742.96,229.87,9.75,11.2,87.1,18.93,21.82,86.7,5.85,8.3,70.5,0.13,1.2,0.0,0.0,1.82,40.06,1.89,1.32,0.0,3.52,0.5,0.0,0.0,0.0,0.0,0.0,28.74,4.72,8.49,3.52,31.51,4.53,0.57,0.06,0.0,0.69,0.75,0.69,0.44,0.25,0.0,0.0,0.19,0.0,0.0,0.19,0.06,0.0,0.0,0.13,0.0,0.0,0.82,0.63,0.63,0.13,0.06,0.38,0.75,50.0,0.38,5.47,2.14,39.1,3.46,1.57,0.44,1.26,0.57,0.0,2.08,2.89,5.22,0.06,52.01,11.26,33.84,19.06,1.76,1.32,50.19,0.0,0.06,0.0,0.06,0.0,25.6,131.26,68.36,1.13,0.0,0.06,0.13,0.13,30.94,29.12,94.1,0.19,0.0,0.44,0.44,0.19,0.0,0.0,0.0,9.87,3.02,2.58,53.9,0.25
